pedido_id;data_pedido;cliente_id;estado;cidade;forma_pagamento;entregue_no_prazo;valor_total
6352;2025-03-01;C6351;CE;Sobral;Cartão de débito;Não;19161,350000000002
6353;2025-04-01;C6352;CE;Sobral;Cartão de débito;Sim;1633,69
6354;2025-01-12;C6353;CE;Fortaleza;Boleto;Sim;4883,47
6355;2025-03-16;C6354;AM;Itacoatiara;Cartão de débito;Sim;8328,22
6356;2025-02-17;C6355;BA;Vitória da Conquista;Pix;Não;5962,46
6357;2025-02-21;C6356;AM;Itacoatiara;Cartão de débito;Não;14224,910000000002
6358;2025-06-12;C6357;PR;Londrina;Pix;Não;4337,24
6359;2025-03-16;C6358;PR;Maringá;Cartão de crédito;Não;11016,73
6360;2025-04-03;C6359;RJ;Niterói;Cartão de crédito;Não;16449,36
6361;2024-12-27;C6360;RS;Caxias do Sul;Cartão de débito;Não;12116,4
6362;2025-05-16;C6361;RJ;Petrópolis;Cartão de débito;Não;2611,32
6363;2025-03-29;C6362;RS;Pelotas;Pix;Sim;5731,23
6364;2025-05-13;C6363;RJ;Niterói;Pix;Não;4147,28
6365;2025-04-04;C6364;MG;Contagem;Cartão de crédito;Não;19227,93
6366;2025-02-14;C6365;AM;Parintins;Cartão de crédito;Não;2019,61
6367;2025-03-21;C6366;RS;Porto Alegre;Cartão de débito;Não;14526,220000000001
6368;2025-04-09;C6367;CE;Fortaleza;Cartão de débito;Sim;18511,56
6369;2025-05-07;C6368;MG;Belo Horizonte;Boleto;Sim;14014,16
6370;2025-03-20;C6369;AM;Itacoatiara;Cartão de crédito;Não;8386,5
6371;2025-06-10;C6370;MG;Contagem;Pix;Sim;13170,329999999998
6372;2025-05-22;C6371;MG;Belo Horizonte;Cartão de débito;Não;23787,54
6373;2025-01-21;C6372;SP;Campinas;Boleto;Sim;3228,34
6374;2025-02-24;C6373;CE;Sobral;Boleto;Não;14350,829999999998
6375;2025-03-08;C6374;BA;Vitória da Conquista;Cartão de débito;Não;11794,43
6376;2025-01-17;C6375;CE;Fortaleza;Boleto;Não;0,0
6377;2025-03-24;C6376;CE;Juazeiro do Norte;Pix;Não;11722,35
6378;2025-03-24;C6377;MG;Belo Horizonte;Cartão de débito;Não;15675,239999999998
6379;2024-12-15;C6378;SP;Santos;Pix;Não;16502,399999999998
6380;2025-03-23;C6379;AM;Manaus;Cartão de crédito;Não;12861,93
6381;2025-06-15;C6380;RJ;Rio de Janeiro;Boleto;Não;2752,76
6382;2025-05-09;C6381;AM;Manaus;Pix;Sim;34721,42
6383;2025-04-01;C6382;BA;Feira de Santana;Boleto;Sim;35489,2
6384;2025-01-30;C6383;PE;Recife;Pix;Não;10548,900000000001
6385;2025-05-07;C6384;BA;Feira de Santana;Cartão de crédito;Não;10454,58
6386;2025-04-11;C6385;BA;Salvador;Boleto;Sim;6237,7
6387;2025-06-13;C6386;PR;Curitiba;Cartão de débito;Sim;28842,06
6388;2025-01-05;C6387;RS;Caxias do Sul;Cartão de débito;Não;1212,98
6389;2025-06-02;C6388;CE;Sobral;Cartão de crédito;Sim;9334,26
6390;2025-04-11;C6389;SP;Campinas;Cartão de débito;Sim;19517,48
6391;2025-02-09;C6390;AM;Itacoatiara;Pix;Sim;34248,99
6392;2024-12-16;C6391;RS;Porto Alegre;Boleto;Sim;21634,489999999998
6393;2025-04-05;C6392;SP;São Paulo;Pix;Não;38380,619999999995
6394;2025-02-03;C6393;RJ;Rio de Janeiro;Pix;Sim;21669,35
6395;2025-03-21;C6394;AM;Itacoatiara;Cartão de débito;Sim;22139,88
6396;2025-04-22;C6395;RS;Caxias do Sul;Cartão de crédito;Não;2773,24
6397;2025-04-06;C6396;BA;Vitória da Conquista;Pix;Sim;30969,8
6398;2025-02-17;C6397;RJ;Petrópolis;Boleto;Sim;18301,510000000002
6399;2025-06-06;C6398;AM;Itacoatiara;Cartão de crédito;Não;6034,82
6400;2025-02-24;C6399;CE;Fortaleza;Pix;Não;15053,130000000001
6401;2025-02-11;C6400;RS;Pelotas;Cartão de crédito;Não;3390,02
6402;2025-03-29;C6401;RJ;Niterói;Cartão de débito;Sim;31251,11
6403;2025-05-15;C6402;PR;Curitiba;Cartão de crédito;Não;5492,4400000000005
6404;2025-02-10;C6403;AM;Parintins;Cartão de débito;Não;13165,869999999999
6405;2025-01-02;C6404;CE;Sobral;Cartão de débito;Sim;7346,0199999999995
6406;2025-01-27;C6405;RJ;Petrópolis;Pix;Sim;1381,3600000000001
6407;2025-04-02;C6406;RS;Porto Alegre;Cartão de crédito;Sim;18631,710000000003
6408;2025-06-09;C6407;SP;Campinas;Boleto;Não;23245,37
6409;2024-12-21;C6408;AM;Parintins;Boleto;Sim;31967,379999999997
6410;2024-12-21;C6409;BA;Feira de Santana;Boleto;Sim;3225,1299999999997
6411;2025-02-05;C6410;PR;Londrina;Cartão de crédito;Não;28987,910000000003
6412;2025-04-21;C6411;PE;Olinda;Pix;Não;10759,77
6413;2025-01-09;C6412;PR;Curitiba;Pix;Não;10787,23
6414;2025-03-30;C6413;PR;Maringá;Boleto;Sim;16449,65
6415;2025-03-22;C6414;PE;Recife;Pix;Sim;23735,409999999996
6416;2025-06-09;C6415;AM;Parintins;Boleto;Sim;7282,27
6417;2025-03-03;C6416;RJ;Niterói;Boleto;Não;19009,28
6418;2025-04-06;C6417;CE;Sobral;Pix;Sim;9254,49
6419;2025-04-24;C6418;CE;Juazeiro do Norte;Pix;Sim;14644,59
6420;2025-01-09;C6419;PR;Maringá;Pix;Não;13081,109999999999
6421;2025-05-15;C6420;SP;São Paulo;Pix;Não;2452096,1400000006
6422;2025-01-27;C6421;AM;Itacoatiara;Cartão de débito;Sim;13737,0
6423;2025-01-21;C6422;MG;Contagem;Pix;Sim;9972,82
6424;2024-12-29;C6423;MG;Belo Horizonte;Cartão de débito;Não;11410,01
6425;2025-03-17;C6424;PR;Londrina;Cartão de crédito;Sim;2200,61
6426;2025-05-13;C6425;CE;Juazeiro do Norte;Boleto;Não;31357,440000000002
6427;2025-03-20;C6426;RJ;Petrópolis;Cartão de débito;Não;3742,13
6428;2025-03-24;C6427;PE;Olinda;Boleto;Sim;11987,55
6429;2025-04-12;C6428;RJ;Rio de Janeiro;Cartão de débito;Não;9480,21
6430;2025-03-16;C6429;AM;Parintins;Cartão de crédito;Não;2184,46
6431;2025-03-29;C6430;RS;Pelotas;Pix;Sim;340523,57
6432;2024-12-21;C6431;RS;Pelotas;Pix;Sim;1104334,9
6433;2025-02-27;C6432;RJ;Rio de Janeiro;Cartão de crédito;Não;1918,3200000000002
6434;2025-03-29;C6433;MG;Contagem;Pix;Sim;19866,18
6435;2025-06-03;C6434;PR;Maringá;Boleto;Sim;9120,8
6436;2025-06-12;C6435;AM;Itacoatiara;Boleto;Não;47771,25
6437;2025-03-14;C6436;MG;Contagem;Cartão de débito;Não;18485,059999999998
6438;2025-02-28;C6437;AM;Manaus;Cartão de crédito;Sim;4753,91
6439;2025-03-14;C6438;MG;Belo Horizonte;Pix;Sim;1239,97
6440;2025-03-18;C6439;PR;Maringá;Boleto;Não;235,5
6441;2025-04-26;C6440;AM;Manaus;Cartão de crédito;Sim;14610,380000000001
6442;2025-02-14;C6441;RS;Caxias do Sul;Pix;Não;18083,230000000003
6443;2025-01-14;C6442;PE;Caruaru;Cartão de crédito;Sim;90645,71
6444;2025-04-01;C6443;PR;Maringá;Cartão de crédito;Não;9795,68
6445;2024-12-19;C6444;CE;Sobral;Boleto;Sim;27124,8
6446;2025-02-27;C6445;AM;Itacoatiara;Cartão de débito;Sim;19568,93
6447;2025-05-16;C6446;PE;Caruaru;Cartão de crédito;Sim;17564,54
6448;2025-02-04;C6447;AM;Manaus;Boleto;Sim;8896,17
6449;2025-04-05;C6448;MG;Uberlândia;Cartão de débito;Não;15824,1
6450;2025-03-27;C6449;AM;Parintins;Cartão de crédito;Não;20084,89
6451;2025-02-21;C6450;BA;Vitória da Conquista;Boleto;Sim;26533,489999999998
6452;2025-03-15;C6451;RS;Pelotas;Cartão de crédito;Sim;17085,86
6453;2025-04-15;C6452;MG;Belo Horizonte;Boleto;Sim;14736,23
6454;2025-03-15;C6453;SP;São Paulo;Cartão de crédito;Não;8202,29
6455;2025-02-18;C6454;BA;Vitória da Conquista;Pix;Sim;207210,12
6456;2025-02-23;C6455;CE;Sobral;Boleto;Não;7597,0599999999995
6457;2025-05-02;C6456;CE;Fortaleza;Pix;Não;1462,13
6458;2025-05-17;C6457;CE;Fortaleza;Cartão de crédito;Sim;110179,86000000002
6459;2025-03-07;C6458;CE;Juazeiro do Norte;Pix;Não;14709,949999999997
6460;2025-02-28;C6459;BA;Feira de Santana;Cartão de débito;Não;8443,81
6461;2025-02-04;C6460;PR;Maringá;Boleto;Não;15005,52
6462;2025-05-04;C6461;MG;Uberlândia;Cartão de crédito;Não;1557,0
6463;2025-02-26;C6462;BA;Feira de Santana;Cartão de crédito;Não;27079,86
6464;2025-04-12;C6463;CE;Fortaleza;Cartão de débito;Sim;12859,630000000001
6465;2025-02-27;C6464;SP;Campinas;Pix;Não;2535,2
6466;2025-05-05;C6465;BA;Salvador;Boleto;Não;5562,18
6467;2025-02-22;C6466;BA;Salvador;Pix;Não;1701,95
6468;2025-02-11;C6467;CE;Juazeiro do Norte;Pix;Sim;35452,34
6469;2025-03-28;C6468;RJ;Niterói;Pix;Sim;6033,47
6470;2025-01-13;C6469;BA;Vitória da Conquista;Boleto;Sim;3568,01
6471;2025-01-04;C6470;SP;Campinas;Pix;Não;66061,79
6472;2025-03-18;C6471;RS;Pelotas;Cartão de crédito;Sim;10880,1
6473;2025-02-23;C6472;PE;Recife;Boleto;Não;9798,720000000001
6474;2025-06-10;C6473;PE;Olinda;Cartão de crédito;Não;18244,16
6475;2025-02-16;C6474;SP;Santos;Cartão de débito;Não;17878,09
6476;2024-12-27;C6475;AM;Parintins;Cartão de crédito;Não;68966,82
6477;2025-05-09;C6476;AM;Parintins;Boleto;Sim;36735,78
6478;2025-04-07;C6477;MG;Belo Horizonte;Pix;Não;9061,41
6479;2025-02-07;C6478;PR;Maringá;Boleto;Sim;12461,779999999999
6480;2025-03-05;C6479;BA;Vitória da Conquista;Pix;Sim;22083,43
6481;2025-02-16;C6480;SP;São Paulo;Cartão de débito;Não;15753,149999999998
6482;2025-05-28;C6481;CE;Sobral;Pix;Sim;4780,150000000001
6483;2025-01-23;C6482;AM;Manaus;Boleto;Não;15581,28
6484;2025-05-31;C6483;MG;Uberlândia;Boleto;Não;19789,89
6485;2025-02-12;C6484;AM;Itacoatiara;Pix;Não;19645,23
6486;2025-01-04;C6485;CE;Fortaleza;Boleto;Não;19835,63
6487;2025-03-09;C6486;RJ;Niterói;Boleto;Sim;17475,84
6488;2025-01-14;C6487;CE;Juazeiro do Norte;Cartão de débito;Sim;3652,25
6489;2024-12-19;C6488;CE;Fortaleza;Pix;Sim;1312,59
6490;2025-06-02;C6489;BA;Salvador;Cartão de crédito;Sim;2642,68
6491;2024-12-19;C6490;SP;Campinas;Boleto;Não;58254,32000000001
6492;2025-03-25;C6491;MG;Uberlândia;Cartão de débito;Não;23111,12
6493;2025-01-08;C6492;AM;Itacoatiara;Pix;Sim;3056,9799999999996
6494;2025-02-11;C6493;MG;Contagem;Cartão de débito;Não;70668,94
6495;2025-01-30;C6494;CE;Sobral;Pix;Não;24966,54
6496;2025-02-16;C6495;MG;Uberlândia;Boleto;Não;16682,03
6497;2025-04-17;C6496;RS;Pelotas;Pix;Sim;28015,93
6498;2025-02-04;C6497;BA;Feira de Santana;Boleto;Sim;26345,27
6499;2024-12-15;C6498;RS;Caxias do Sul;Cartão de débito;Não;16018,48
6500;2025-01-14;C6499;PR;Londrina;Boleto;Não;16510,32
6501;2025-03-29;C6500;RS;Porto Alegre;Pix;Não;491383,15
6502;2025-01-28;C6501;PR;Curitiba;Boleto;Sim;17496,89
6503;2025-04-05;C6502;RS;Pelotas;Cartão de crédito;Não;11591,369999999999
6504;2025-04-13;C6503;CE;Sobral;Boleto;Não;2309,23
6505;2025-02-26;C6504;BA;Salvador;Boleto;Não;13843,710000000001
6506;2025-06-01;C6505;MG;Belo Horizonte;Cartão de débito;Sim;9898,79
6507;2025-04-12;C6506;SP;Santos;Cartão de débito;Sim;17442,53
6508;2025-01-03;C6507;SP;São Paulo;Pix;Não;22487,1
6509;2024-12-16;C6508;CE;Fortaleza;Cartão de débito;Sim;24550,21
6510;2025-03-24;C6509;AM;Manaus;Pix;Não;18624,510000000002
6511;2025-02-04;C6510;CE;Sobral;Cartão de débito;Não;22689,13
6512;2025-04-10;C6511;PR;Londrina;Cartão de crédito;Sim;6221,37
6513;2025-05-01;C6512;BA;Vitória da Conquista;Cartão de crédito;Sim;20540,38
6514;2024-12-16;C6513;PE;Recife;Cartão de crédito;Não;23530,1
6515;2025-04-18;C6514;CE;Fortaleza;Boleto;Sim;43525,9
6516;2025-01-09;C6515;SP;Campinas;Cartão de crédito;Não;21223,870000000003
6517;2025-05-24;C6516;RS;Caxias do Sul;Pix;Sim;25345,550000000003
6518;2025-05-19;C6517;AM;Parintins;Boleto;Sim;25150,809999999998
6519;2025-02-26;C6518;RJ;Niterói;Cartão de débito;Não;1066,15
6520;2024-12-18;C6519;RS;Pelotas;Cartão de débito;Sim;13007,76
6521;2025-01-30;C6520;PR;Londrina;Cartão de débito;Sim;20954,47
6522;2025-04-26;C6521;PE;Olinda;Boleto;Sim;34535,759999999995
6523;2025-01-18;C6522;PE;Caruaru;Cartão de crédito;Sim;11861,75
6524;2024-12-22;C6523;MG;Uberlândia;Boleto;Sim;18559,339999999997
6525;2025-02-23;C6524;SP;Campinas;Pix;Sim;22067,83
6526;2025-05-16;C6525;CE;Juazeiro do Norte;Boleto;Não;27444,920000000002
6527;2025-05-05;C6526;SP;Campinas;Boleto;Sim;42149,520000000004
6528;2025-01-03;C6527;SP;Santos;Cartão de crédito;Não;6986,68
6529;2025-05-09;C6528;RS;Porto Alegre;Pix;Não;18371,22
6530;2025-02-08;C6529;RJ;Petrópolis;Boleto;Não;24180,86
6531;2025-02-11;C6530;BA;Salvador;Cartão de débito;Não;17656,8
6532;2025-04-19;C6531;MG;Uberlândia;Boleto;Não;14879,0
6533;2025-05-22;C6532;AM;Parintins;Cartão de débito;Sim;6235,98
6534;2025-04-23;C6533;RJ;Petrópolis;Pix;Não;21593,480000000003
6535;2025-05-04;C6534;RJ;Petrópolis;Cartão de crédito;Sim;10093,88
6536;2025-01-08;C6535;AM;Itacoatiara;Cartão de débito;Sim;10236,150000000001
6537;2025-02-11;C6536;MG;Uberlândia;Pix;Sim;24532,32
6538;2025-05-30;C6537;BA;Vitória da Conquista;Pix;Sim;3869,21
6539;2025-06-14;C6538;AM;Parintins;Cartão de crédito;Não;5633,61
6540;2025-01-30;C6539;MG;Contagem;Pix;Não;1477,26
6541;2025-05-25;C6540;SP;Santos;Pix;Não;15424,54
6542;2024-12-23;C6541;SP;Campinas;Boleto;Sim;7824,719999999999
6543;2024-12-21;C6542;BA;Vitória da Conquista;Cartão de crédito;Sim;5310,44
6544;2025-03-02;C6543;PE;Olinda;Cartão de crédito;Sim;27345,93
6545;2025-05-12;C6544;RJ;Niterói;Cartão de crédito;Não;9863,25
6546;2025-01-07;C6545;PE;Recife;Cartão de débito;Não;24248,73
6547;2025-04-06;C6546;PR;Londrina;Pix;Não;33369,3
6548;2025-03-30;C6547;PE;Recife;Cartão de débito;Não;14373,460000000001
6549;2025-05-30;C6548;RJ;Rio de Janeiro;Pix;Sim;33323,03
6550;2025-02-16;C6549;BA;Salvador;Cartão de crédito;Não;3970,1099999999997
6551;2025-02-07;C6550;CE;Sobral;Pix;Não;5765,08
6552;2025-04-01;C6551;BA;Salvador;Pix;Não;17262,67
6553;2025-04-05;C6552;MG;Uberlândia;Cartão de débito;Sim;22601,74
6554;2025-04-19;C6553;SP;Santos;Pix;Sim;19437,14
6555;2024-12-21;C6554;BA;Salvador;Cartão de crédito;Sim;5511,92
6556;2025-02-24;C6555;SP;Campinas;Cartão de crédito;Sim;19069,899999999998
6557;2025-02-03;C6556;SP;Campinas;Pix;Sim;29487,21
6558;2025-05-29;C6557;AM;Manaus;Cartão de crédito;Sim;7420,35
6559;2025-05-30;C6558;AM;Parintins;Cartão de débito;Não;2342,91
6560;2025-01-30;C6559;PR;Curitiba;Boleto;Sim;5302,11
6561;2025-04-14;C6560;AM;Manaus;Pix;Não;13966,79
6562;2025-02-15;C6561;RS;Porto Alegre;Cartão de débito;Não;17519,96
6563;2025-03-01;C6562;AM;Parintins;Cartão de crédito;Não;4488,7
6564;2025-03-20;C6563;PE;Caruaru;Boleto;Não;1458,88
6565;2025-05-23;C6564;PE;Recife;Boleto;Não;12837,25
6566;2025-01-03;C6565;MG;Contagem;Pix;Sim;112227,86
6567;2025-05-05;C6566;BA;Feira de Santana;Cartão de débito;Não;12694,33
6568;2025-02-06;C6567;SP;Santos;Pix;Não;3628,4
6569;2025-03-01;C6568;AM;Itacoatiara;Cartão de débito;Não;13560,0
6570;2025-05-03;C6569;BA;Feira de Santana;Cartão de débito;Não;11223,95
6571;2025-03-10;C6570;RJ;Niterói;Boleto;Sim;1399842,82
6572;2025-05-23;C6571;AM;Itacoatiara;Cartão de débito;Sim;20318,98
6573;2025-04-14;C6572;RS;Caxias do Sul;Cartão de crédito;Sim;12855,84
6574;2025-03-03;C6573;BA;Vitória da Conquista;Cartão de débito;Não;2735,53
6575;2025-03-06;C6574;BA;Feira de Santana;Boleto;Sim;19589,57
6576;2025-01-09;C6575;BA;Salvador;Cartão de crédito;Não;7194,370000000001
6577;2025-05-17;C6576;BA;Vitória da Conquista;Cartão de débito;Não;1248,0
6578;2025-02-13;C6577;BA;Vitória da Conquista;Boleto;Não;29545,2
6579;2025-05-20;C6578;PE;Olinda;Boleto;Não;22714,14
6580;2025-01-22;C6579;RS;Caxias do Sul;Pix;Não;23887,609999999997
6581;2025-01-07;C6580;RJ;Petrópolis;Pix;Não;10841,73
6582;2025-02-27;C6581;BA;Feira de Santana;Boleto;Não;3777,96
6583;2024-12-24;C6582;SP;Santos;Cartão de débito;Sim;9950,56
6584;2025-01-02;C6583;SP;Campinas;Pix;Não;20266,260000000002
6585;2025-05-21;C6584;MG;Belo Horizonte;Boleto;Sim;21768,620000000003
6586;2025-02-04;C6585;PE;Caruaru;Cartão de débito;Não;10396,17
6587;2025-05-24;C6586;AM;Itacoatiara;Boleto;Não;14340,289999999999
6588;2025-04-23;C6587;CE;Sobral;Pix;Não;25757,020000000004
6589;2025-04-03;C6588;MG;Contagem;Boleto;Sim;21918,77
6590;2025-06-07;C6589;MG;Contagem;Pix;Sim;21128,67
6591;2025-02-21;C6590;AM;Itacoatiara;Cartão de crédito;Sim;1544,0
6592;2025-06-15;C6591;RJ;Petrópolis;Cartão de crédito;Sim;6072,9
6593;2025-02-20;C6592;PE;Recife;Cartão de débito;Sim;23606,409999999996
6594;2025-01-01;C6593;MG;Belo Horizonte;Cartão de débito;Não;2665,68
6595;2025-01-24;C6594;PR;Curitiba;Pix;Não;18311,57
6596;2025-04-19;C6595;SP;São Paulo;Pix;Sim;15577,95
6597;2025-04-10;C6596;SP;Santos;Boleto;Não;33977,96
6598;2025-01-02;C6597;SP;Santos;Pix;Sim;16161,9
6599;2025-01-02;C6598;RJ;Rio de Janeiro;Cartão de débito;Sim;9048,58
6600;2025-04-23;C6599;BA;Vitória da Conquista;Boleto;Não;2865,81
6601;2024-12-29;C6600;RS;Caxias do Sul;Cartão de crédito;Não;3021,29
6602;2025-03-10;C6601;PE;Olinda;Cartão de débito;Sim;10079,14
6603;2025-01-08;C6602;RS;Pelotas;Cartão de crédito;Sim;7464,92
6604;2025-02-26;C6603;RJ;Niterói;Pix;Não;8772,029999999999
6605;2025-03-21;C6604;AM;Parintins;Cartão de crédito;Sim;9801,03
6606;2025-02-02;C6605;MG;Belo Horizonte;Pix;Não;2315,6
6607;2025-01-16;C6606;PR;Maringá;Cartão de crédito;Sim;222686,71
6608;2025-03-21;C6607;BA;Salvador;Pix;Não;11461,26
6609;2025-06-01;C6608;SP;São Paulo;Boleto;Sim;32450,61
6610;2025-06-01;C6609;MG;Uberlândia;Cartão de crédito;Sim;12637,71
6611;2025-03-24;C6610;MG;Contagem;Pix;Sim;5159,4
6612;2025-04-23;C6611;RS;Porto Alegre;Cartão de débito;Não;8315,46
6613;2025-01-12;C6612;AM;Parintins;Pix;Sim;4137,87
6614;2025-05-04;C6613;RJ;Petrópolis;Boleto;Sim;16081,130000000001
6615;2025-01-17;C6614;RJ;Niterói;Cartão de débito;Sim;15154,150000000001
6616;2025-04-16;C6615;PR;Maringá;Pix;Não;9896,92
6617;2024-12-28;C6616;SP;Santos;Boleto;Não;13747,439999999999
6618;2025-03-02;C6617;CE;Fortaleza;Boleto;Não;6984,62
6619;2025-06-14;C6618;PE;Recife;Pix;Sim;19233,37
6620;2025-04-08;C6619;RS;Porto Alegre;Cartão de crédito;Sim;19541,24
6621;2025-04-01;C6620;RS;Porto Alegre;Pix;Sim;0,0
6622;2025-03-15;C6621;PE;Olinda;Boleto;Sim;9323,460000000001
6623;2025-04-02;C6622;RJ;Rio de Janeiro;Boleto;Não;15410,82
6624;2025-04-01;C6623;PR;Londrina;Cartão de crédito;Sim;31581,2
6625;2025-04-08;C6624;RJ;Rio de Janeiro;Pix;Não;5745,1
6626;2025-06-15;C6625;AM;Itacoatiara;Pix;Sim;12627,73
6627;2024-12-18;C6626;SP;São Paulo;Boleto;Sim;13231,800000000001
6628;2025-05-18;C6627;PR;Londrina;Cartão de crédito;Não;12602,699999999999
6629;2025-02-26;C6628;PE;Olinda;Cartão de crédito;Sim;6107,389999999999
6630;2025-03-28;C6629;AM;Manaus;Pix;Sim;16228,050000000001
6631;2025-06-06;C6630;MG;Uberlândia;Boleto;Não;8576,5
6632;2025-04-22;C6631;CE;Fortaleza;Cartão de crédito;Sim;368,37
6633;2025-02-13;C6632;PE;Olinda;Pix;Não;26342,66
6634;2025-05-25;C6633;CE;Fortaleza;Boleto;Não;4030,54
6635;2025-05-25;C6634;BA;Vitória da Conquista;Pix;Sim;5519,84
6636;2025-03-09;C6635;CE;Fortaleza;Cartão de débito;Não;3264,05
6637;2025-03-12;C6636;SP;Campinas;Boleto;Não;14429,7
6638;2025-01-30;C6637;PR;Londrina;Boleto;Não;6729,4
6639;2025-05-03;C6638;MG;Uberlândia;Boleto;Sim;5680,59
6640;2025-06-15;C6639;CE;Juazeiro do Norte;Cartão de débito;Não;34218,97
6641;2025-02-21;C6640;PR;Londrina;Pix;Sim;13778,91
6642;2025-06-06;C6641;PR;Londrina;Boleto;Não;958627,32
6643;2025-05-05;C6642;PR;Curitiba;Cartão de débito;Sim;7856,109999999999
6644;2025-03-08;C6643;AM;Manaus;Pix;Sim;11525,650000000001
6645;2025-01-29;C6644;CE;Juazeiro do Norte;Cartão de crédito;Não;6670,5
6646;2025-04-15;C6645;CE;Fortaleza;Boleto;Sim;13805,34
6647;2025-06-12;C6646;RS;Pelotas;Cartão de débito;Não;13474,199999999999
6648;2025-04-22;C6647;PE;Recife;Pix;Não;11741,7
6649;2025-01-28;C6648;PE;Caruaru;Pix;Sim;16826,54
6650;2025-01-10;C6649;PR;Maringá;Cartão de crédito;Sim;366,58
6651;2025-01-01;C6650;BA;Vitória da Conquista;Boleto;Sim;7968,010000000001
6652;2025-01-29;C6651;SP;Santos;Pix;Não;832588,36
6653;2025-04-11;C6652;PE;Recife;Cartão de crédito;Sim;3904,17
6654;2025-02-22;C6653;RS;Porto Alegre;Cartão de débito;Não;359,73
6655;2024-12-18;C6654;PR;Londrina;Pix;Sim;39,66
6656;2025-06-07;C6655;PR;Curitiba;Pix;Sim;12950,48
6657;2025-05-03;C6656;RS;Caxias do Sul;Cartão de crédito;Sim;38839,03999999999
6658;2025-06-09;C6657;MG;Uberlândia;Boleto;Não;22894,760000000002
6659;2025-02-16;C6658;CE;Fortaleza;Pix;Não;5775,01
6660;2025-01-22;C6659;CE;Fortaleza;Pix;Não;1222,08
6661;2025-05-17;C6660;PR;Curitiba;Boleto;Sim;16446,67
6662;2025-02-08;C6661;RJ;Rio de Janeiro;Boleto;Sim;14988,419999999998
6663;2025-03-13;C6662;MG;Contagem;Cartão de débito;Sim;20540,3
6664;2025-04-24;C6663;AM;Manaus;Boleto;Não;11479,74
6665;2025-03-24;C6664;CE;Fortaleza;Pix;Sim;22834,14
6666;2025-05-11;C6665;MG;Contagem;Pix;Não;21273,35
6667;2025-03-12;C6666;SP;Santos;Cartão de débito;Não;12048,33
6668;2025-03-04;C6667;PE;Olinda;Cartão de crédito;Sim;17925,519999999997
6669;2025-04-24;C6668;BA;Feira de Santana;Cartão de crédito;Sim;30346,010000000002
6670;2025-05-09;C6669;AM;Manaus;Boleto;Não;1620,88
6671;2025-01-07;C6670;BA;Feira de Santana;Cartão de crédito;Não;1143,92
6672;2025-04-17;C6671;CE;Sobral;Boleto;Não;25054,379999999997
6673;2025-02-22;C6672;PE;Caruaru;Cartão de crédito;Não;18017,93
6674;2025-04-26;C6673;PR;Londrina;Cartão de débito;Não;8313,79
6675;2025-03-15;C6674;RJ;Petrópolis;Cartão de débito;Não;27596,09
6676;2025-06-10;C6675;RJ;Rio de Janeiro;Boleto;Sim;5199,37
6677;2025-03-10;C6676;MG;Uberlândia;Cartão de débito;Não;4673,48
6678;2025-02-11;C6677;PE;Caruaru;Cartão de débito;Não;21001,93
6679;2025-05-24;C6678;PE;Recife;Pix;Sim;15292,35
6680;2024-12-27;C6679;AM;Manaus;Pix;Não;20231,53
6681;2025-04-29;C6680;MG;Belo Horizonte;Boleto;Não;4383,2
6682;2025-01-25;C6681;SP;Campinas;Cartão de crédito;Não;31762,429999999997
6683;2025-01-11;C6682;MG;Belo Horizonte;Pix;Não;16373,98
6684;2025-02-21;C6683;PE;Caruaru;Pix;Não;39847,270000000004
6685;2025-05-10;C6684;CE;Juazeiro do Norte;Cartão de débito;Sim;724,38
6686;2025-05-23;C6685;SP;São Paulo;Boleto;Sim;13593,7
6687;2025-04-15;C6686;RS;Porto Alegre;Boleto;Sim;2197,32
6688;2024-12-22;C6687;CE;Sobral;Pix;Sim;4913,29
6689;2025-06-03;C6688;RJ;Niterói;Boleto;Sim;9992,269999999999
6690;2025-06-06;C6689;CE;Sobral;Cartão de débito;Não;23019,120000000003
6691;2025-01-08;C6690;RJ;Petrópolis;Cartão de débito;Não;18078,3
6692;2025-03-15;C6691;SP;Campinas;Boleto;Não;10411,83
6693;2025-02-01;C6692;RJ;Niterói;Cartão de crédito;Sim;17943,31
6694;2025-04-29;C6693;BA;Vitória da Conquista;Boleto;Não;10662,81
6695;2025-03-22;C6694;MG;Contagem;Cartão de débito;Sim;16462,86
6696;2025-03-11;C6695;BA;Salvador;Boleto;Não;27987,91
6697;2024-12-26;C6696;AM;Manaus;Boleto;Não;9570,8
6698;2025-04-09;C6697;RS;Pelotas;Boleto;Sim;3212,7999999999997
6699;2025-04-05;C6698;MG;Uberlândia;Cartão de crédito;Não;9889,7
6700;2025-03-31;C6699;MG;Contagem;Cartão de débito;Sim;286,81
6701;2025-05-23;C6700;MG;Contagem;Boleto;Sim;4360,91
6702;2025-05-20;C6701;PE;Olinda;Cartão de débito;Não;18228,05
6703;2025-02-14;C6702;PE;Olinda;Pix;Sim;3021,48
6704;2025-03-12;C6703;RJ;Niterói;Boleto;Não;24485,57
6705;2025-05-29;C6704;CE;Juazeiro do Norte;Boleto;Sim;15653,050000000003
6706;2025-01-11;C6705;RJ;Petrópolis;Pix;Não;15080,300000000001
6707;2025-04-27;C6706;RJ;Petrópolis;Pix;Sim;11640,75
