pedido_id;categoria_produto;nome_produto;preco_unitario;quantidade
6197;Livros;Romance;953,54;3,0
6197;Esporte;Tênis Esportivo;381,92;2,0
6197;Eletrônicos;Notebook;864,11;2,0
6197;Livros;Ficção Científica;4703,31;3,0
6197;Casa;Liquidificador;1757,98;2,0
6198;Eletrônicos;Smartphone;433,63;3,0
6198;Casa;Sofá;3230,72;2,0
6199;Eletrônicos;Notebook;1630,93;2,0
6199;Eletrônicos;Tablet;4657,17;1,0
6199;Eletrônicos;Fone de Ouvido;2220,84;3,0
6199;Esporte;Luvas;3009,25;3,0
6200;Casa;Cadeira;2558,56;3,0
6200;Eletrônicos;Tablet;90,22;3,0
6200;Moda;Jaqueta;4046,37;1,0
6200;Eletrônicos;Tablet;3995,72;1,0
6201;Esporte;Luvas;4749,93;1,0
6202;Livros;Biografia;59689,31;1,0
6202;Eletrônicos;Tablet;2653,19;1,0
6202;Eletrônicos;Tablet;559,89;3,0
6202;Esporte;Bola de Futebol;4963,72;2,0
6203;Eletrônicos;Notebook;4611,91;2,0
6203;Livros;Biografia;458,07;2,0
6203;Livros;Autoajuda;2255,26;1,0
6203;Moda;Calça Jeans;3337,95;3,0
6203;Livros;Autoajuda;4925,09;2,0
6204;Moda;Calça Jeans;2850,71;1,0
6204;Esporte;Bola de Futebol;4098,16;3,0
6204;Moda;Tênis;1241,7;1,0
6205;Livros;Ficção Científica;1942,09;2,0
6206;Moda;Jaqueta;3596,64;3,0
6206;Casa;Sofá;3248,54;2,0
6206;Moda;Camiseta;4972,41;1,0
6207;Livros;Autoajuda;3481,52;1,0
6207;Livros;Autoajuda;3596,75;1,0
6207;Moda;Tênis;4233,61;2,0
6207;Livros;Ficção Científica;4182,9;1,0
6207;Esporte;Luvas;2780,44;3,0
6208;Livros;Romance;4955,43;1,0
6209;Casa; ;3961,42;2,0
6209;Casa;Sofá;2218,38;1,0
6209;Esporte;Bola de Futebol;1845,5;3,0
6210;Esporte;Bicicleta;4129,04;2,0
6211;Moda;Camiseta;4407,76;1,0
6211;Esporte;Bicicleta;1714,84;2,0
6211;Casa;Aspirador de Pó;4674,28;2,0
6211;Livros;Autoajuda;1532,23;221,0
6211;Casa;Sofá;107,41;2,0
6212;Livros;Autoajuda;54,37;1,0
6212;Casa;Aspirador de Pó;1275,17;1,0
6212;Esporte;Bola de Futebol;3629,76;2,0
6213;Casa;Aspirador de Pó;1829,72;1,0
6213;Casa;Liquidificador;1666,46;3,0
6213;Moda;Jaqueta;4925,01;1,0
6213;Eletrônicos;Smartphone;3925,34;1,0
6214;Eletrônicos;Fone de Ouvido;2137,94;2,0
6215;Casa;Sofá;986,86;2,0
6216;Casa;Liquidificador;722,4;1,0
6216;Moda;Camiseta;;3,0
6216;Casa;Aspirador de Pó;3286,09;1,0
6217;Livros;Autoajuda;4166,07;3,0
6217;Eletrônicos;Tablet;2406,01;1,0
6217;Moda;Camiseta;334,97;3,0
6217;Livros;Romance;2484,14;2,0
6217;Moda;Jaqueta;4284,71;2,0
6218;Esporte;Bola de Futebol;3041,36;1,0
6218;Eletrônicos;Notebook;4397,57;1,0
6218;Esporte;Bicicleta;3760,74;3,0
6219;Livros;Romance;2419,04;1,0
6219;Moda;Camiseta;803,04;2,0
6219;Livros;Romance;3460,68;2,0
6219;Casa;Aspirador de Pó;2135,1;1,0
6220;Casa;Liquidificador;2086,72;2,0
6220;Esporte;Tênis Esportivo;104,3;1,0
6220;Moda;Calça Jeans;3914,32;3,0
6221;Casa;Aspirador de Pó;3303,19;2,0
6222;Casa;Aspirador de Pó;4430,99;3,0
6222;Esporte;Luvas;4560,2;1,0
6223;Casa;Aspirador de Pó;2321,64;2,0
6223;Casa;Cadeira;4232,93;1,0
6223;Moda;Tênis;949,5;3,0
6223;Esporte;Tênis Esportivo;1312,95;3,0
6224;Livros;Ficção Científica;4013,13;3,0
6224;Esporte;Luvas;2551,26;1,0
6224;Eletrônicos;Fone de Ouvido;3922,27;1,0
6224;Moda;Camiseta;2147,65;1,0
6224;Casa;Liquidificador;1622,76;2,0
6225;Eletrônicos;Fone de Ouvido;1606,8;2,0
6225;Casa;Liquidificador;3861,49;2,0
6225;Moda;Jaqueta;2667,31;3,0
6225;Eletrônicos;Notebook;4613,8;3,0
6226;Moda;Camiseta;3574,8;2,0
6227;Moda;Jaqueta;866,45;2,0
6227;Moda;Jaqueta;1994,49;1,0
6227;Moda;Calça Jeans;;3,0
6227;Livros;Romance;2689,88;1,0
6228;Casa;Cadeira;1743,16;3,0
6228;Casa;Sofá;2357,98;1,0
6229;Casa;Aspirador de Pó;3020,17;2,0
6229;Esporte;Tênis Esportivo;3825,3;1,0
6229;Casa;Aspirador de Pó;1296,63;2,0
6229;Livros;Romance;395,25;2,0
6230;Esporte;Luvas;88,89;3,0
6230;Casa;Sofá;767,64;2,0
6231;Esporte;Luvas;547,24;1,0
6231;Livros;Biografia;3659,51;1,0
6231;Moda;Calça Jeans;182,23;1,0
6231;Casa;Liquidificador;1826,62;1,0
6232;Casa;Aspirador de Pó;2902,84;1,0
6233;Casa;Aspirador de Pó;2571,04;1,0
6233;Moda;Camiseta;225,4;2,0
6233;Casa;Aspirador de Pó;443,63;3,0
6234;Moda;Jaqueta;4908,5;2,0
6234;Casa;Cadeira;772,25;1,0
6234;Esporte;Bicicleta;62,72;3,0
6234;Esporte;Bola de Futebol;2765,55;1,0
6235;Esporte;Tênis Esportivo;4153,13;1,0
6235;Esporte;Bicicleta;2465,58;
6235;Esporte;Bicicleta;3157,28;2,0
6235;Eletrônicos;Notebook;3134,79;3,0
6235;Livros;Biografia;1680,12;3,0
6236;Eletrônicos;Fone de Ouvido;4428,46;1,0
6237;Eletrônicos;Fone de Ouvido;3452,52;2,0
6237;Moda;Calça Jeans;2163,49;1,0
6237;Moda;Camiseta;93,94;2,0
6237;Eletrônicos;Tablet;699,16;1,0
6237;Livros;Romance;793,1;3,0
6238;Moda;Camiseta;3535,79;1,0
6238;Livros;Ficção Científica;4389,46;3,0
6238;Livros;Ficção Científica;4978,95;2,0
6238;Moda;Camiseta;4903,64;3,0
6238;Moda;Camiseta;4326,41;1,0
6239;Esporte;Bicicleta;;2,0
6239;Casa;Sofá;4185,66;2,0
6239;Livros;Romance;1266,18;1,0
6239;Livros;Biografia;1413,89;2,0
6240;Eletrônicos;Tablet;524,96;2,0
6241;Casa;Sofá;51,29;3,0
6241;Casa;Cadeira;1472,04;3,0
6241;Livros;Romance;526,27;
6242;Esporte;;1517,64;3,0
6243;Moda;Camiseta;2944,15;2,0
6243;Eletrônicos;Smartphone;1812,56;2,0
6243;Eletrônicos;Tablet;3087,91;3,0
6243;Esporte;Bola de Futebol;3662,12;1,0
6244;Livros;Ficção Científica;3550,49;2,0
6245;Moda;Calça Jeans;691,8;3,0
6245;Eletrônicos;Fone de Ouvido;2530,98;3,0
6246;Esporte;Luvas;3190,73;1,0
6246;Livros;Biografia;3708,64;189,0
6247;Esporte;Luvas;896,55;2,0
6247;Moda;Tênis;;1,0
6247;Eletrônicos;Smartphone;4575,74;1,0
6248;Livros;Autoajuda;4179,08;2,0
6248;Esporte;Bicicleta;2027,27;1,0
6248;Eletrônicos;Tablet;1403,51;3,0
6249;Moda;Camiseta;1295,99;2,0
6250;Casa;Liquidificador;3542,29;3,0
6250;Esporte; ;4188,75;2,0
6250;Eletrônicos;Fone de Ouvido;4139,28;1,0
6250;Moda;Calça Jeans;1858,84;3,0
6250;Livros;Biografia;3313,93;2,0
6251;Moda;Camiseta;1650,15;2,0
6251;Casa;Sofá;2231,48;
6251;Esporte;Bola de Futebol;561,66;1,0
6251;Esporte;Bicicleta;121,06;2,0
6251;Livros;Autoajuda;2076,04;1,0
6252;Livros;Biografia;;3,0
6252;Eletrônicos;Smartphone;4986,68;1,0
6252;Casa;Cadeira;4840,86;3,0
6252;Esporte;Bola de Futebol;3996,02;1,0
6253;Moda;Calça Jeans;607,94;1,0
6253;Moda;Jaqueta;3555,32;3,0
6253;Esporte;Bola de Futebol;68,58;3,0
6254;Livros;Autoajuda;2180,14;3,0
6254;Eletrônicos;Notebook;3367,95;3,0
6255;Casa;Aspirador de Pó;64,95;2,0
6255;Livros;Autoajuda;4515,44;3,0
6255;Eletrônicos;Notebook;3660,7;3,0
6255;Casa;Sofá;2899,26;3,0
6255;Moda;Jaqueta;552,51;2,0
6256;Eletrônicos;Notebook;1079,88;3,0
6256;Esporte;Tênis Esportivo;4416,1;1,0
6256;Casa;Cadeira;3677,39;3,0
6256;Casa;Sofá;2577,27;1,0
6257;Livros;Ficção Científica;4846,7;2,0
6257;Esporte;Bicicleta;284,21;3,0
6257;Eletrônicos;Smartphone;2367,21;2,0
6257;Casa;Cadeira;3088,92;3,0
6257;Livros;Biografia;1583,79;3,0
6258;Livros;Biografia;578,29;1,0
6258;Esporte;Luvas;2920,21;1,0
6258;Esporte;Bicicleta;1946,44;2,0
6259;Moda;Tênis;3849,9;2,0
6259;Casa;Liquidificador;3456,17;1,0
6259;Livros;Ficção Científica;1724,19;3,0
6260;Moda;Tênis;4775,38;3,0
6260;Casa;Liquidificador;2326,44;3,0
6260;Casa;Sofá;1838,46;2,0
6260;Esporte;Bicicleta;4612,01;2,0
6260;Livros;Autoajuda;3339,99;3,0
6261;Esporte;Luvas;2645,45;1,0
6262;Eletrônicos;Tablet;4209,81;3,0
6262;Moda;Camiseta;4980,51;3,0
6262;Eletrônicos;Tablet;2344,49;2,0
6263;Moda;Tênis;17985,0;3,0
6264;Esporte;Bicicleta;1957,88;1,0
6265;Moda;Calça Jeans;3586,02;3,0
6265;Livros;Biografia;97,86;1,0
6266;Casa;Cadeira;675,58;3,0
6266;Livros;Romance;3648,39;1,0
6266;Eletrônicos;Notebook;4650,59;3,0
6266;Esporte;Tênis Esportivo;1001,97;2,0
6267;Livros;Biografia;4050,04;2,0
6267;Casa;Sofá;804,7;3,0
6268;Moda;Calça Jeans;;1,0
6269;Esporte;Luvas;401,94;2,0
6269;Casa;Cadeira;4434,56;3,0
6269;Moda;Tênis;1590,4;2,0
6270;Eletrônicos;Notebook;212,64;2,0
6270;Eletrônicos;Tablet;1279,84;1,0
6270;Esporte;Tênis Esportivo;1349,38;2,0
6270;Casa;Cadeira;4002,62;2,0
6271;Moda;Camiseta;2768,53;1,0
6272;Eletrônicos;Notebook;2403,72;3,0
6272;Eletrônicos;Tablet;1644,89;2,0
6272;Esporte;Bola de Futebol;4533,45;1,0
6272;Moda;Calça Jeans;3291,39;3,0
6272;Eletrônicos;Fone de Ouvido;1949,43;2,0
6273;Casa;Cadeira;1264,21;
6273;Livros;Biografia;1867,49;2,0
6273;Casa;Cadeira;283,74;2,0
6273;Moda;Tênis;2160,66;2,0
6274;Esporte;Tênis Esportivo;4616,97;1,0
6274;Moda;Calça Jeans;2456,15;1,0
6274;Casa;Liquidificador;1336,38;2,0
6274;Eletrônicos;Smartphone;2612,16;3,0
6275;Esporte;Luvas;3612,74;1,0
6275;Esporte;Bola de Futebol;943,2;3,0
6276;Moda;Camiseta;2834,24;2,0
6276;Livros;Romance;2020,04;2,0
6277;Eletrônicos;Tablet;3227,28;2,0
6277;Eletrônicos;Smartphone;4782,24;3,0
6277;Eletrônicos;Notebook;222,2;1,0
6277;Casa;Aspirador de Pó;1286,67;3,0
6277;Eletrônicos;Tablet;2199,03;2,0
6278;Eletrônicos;Tablet;936,14;1,0
6278;Casa;Aspirador de Pó;3438,76;3,0
6279;Casa; ;3710,94;1,0
6279;Casa;Sofá;3922,49;3,0
6280;Eletrônicos;Smartphone;4255,0;1,0
6280;Eletrônicos;Tablet;452,65;1,0
6281;Eletrônicos;Smartphone;4491,65;1,0
6281;Moda;Calça Jeans;3272,27;2,0
6281;Livros;Ficção Científica;2286,53;1,0
6281;Livros;Biografia;3113,6;2,0
6282;Casa;Sofá;3952,75;3,0
6282;Moda;Camiseta;2019,14;1,0
6282;Moda;Camiseta;4801,13;1,0
6282;Esporte;Bola de Futebol;4510,64;2,0
6283;Esporte;Tênis Esportivo;2531,25;2,0
6283;Moda;Tênis;2470,62;1,0
6283;Casa;Sofá;;1,0
6283;Esporte;Tênis Esportivo;2216,6;3,0
6284;Livros;Ficção Científica;1828,08;1,0
6284;Esporte;Luvas;3483,54;2,0
6284;Esporte;Tênis Esportivo;100,05;1,0
6285;Livros;Autoajuda;1610,86;2,0
6285;Esporte;Bola de Futebol;4970,22;1,0
6285;Moda;Jaqueta;4768,87;1,0
6285;Casa;Cadeira;800,66;3,0
6285;Eletrônicos;;2577,87;1,0
6286;Eletrônicos;Tablet;1308,07;2,0
6286;Eletrônicos;Smartphone;1727,75;2,0
6286;Eletrônicos;Tablet;;2,0
6286;Esporte;Bola de Futebol;3980,65;1,0
6287;Esporte;Tênis Esportivo;4997,3;3,0
6287;Livros;Romance;747,4;3,0
6287;Casa;Aspirador de Pó;4490,91;1,0
6287;Livros;Ficção Científica;2796,52;2,0
6288;Livros;Biografia;443,53;2,0
6288;Eletrônicos;Smartphone;2896,7;1,0
6289;Casa;Cadeira;2794,14;3,0
6289;Esporte;Bola de Futebol;4656,88;1,0
6289;Esporte;Bola de Futebol;3469,93;3,0
6289;Esporte;Luvas;4364,95;
6289;Livros;Ficção Científica;225,87;2,0
6290;Eletrônicos;Tablet;4140,24;1,0
6291;Moda;Calça Jeans;2140,5;3,0
6291;Casa;Cadeira;3668,09;3,0
6291;Esporte;Luvas;3505,96;3,0
6292;Esporte;Bola de Futebol;3358,36;2,0
6292;Eletrônicos;Smartphone;203,89;3,0
6292;Eletrônicos;Smartphone;3391,14;1,0
6293;Esporte;Tênis Esportivo;169,54;1,0
6294;Livros;Romance;768,53;3,0
6295;Casa;Sofá;842,46;3,0
6295;Moda;Calça Jeans;192,88;1,0
6295;Moda;Jaqueta;1841,44;3,0
6296;Esporte;Tênis Esportivo;3252,66;3,0
6296;Livros;Ficção Científica;4344,74;2,0
6296;Livros;Autoajuda;3748,39;2,0
6296;Moda;Tênis;782,2;3,0
6296;Casa;Cadeira;3354,68;1,0
6297;Livros;Romance;2040,18;1,0
6298;Moda;Jaqueta;1479,85;3,0
6298;Livros;Romance;4505,27;1,0
6298;Moda;Jaqueta;4689,04;3,0
6299;Esporte;Luvas;3987,22;2,0
6299;Casa; ;1915,22;1,0
6300;Eletrônicos;Fone de Ouvido;1737,22;1,0
6300;Esporte;Tênis Esportivo;3005,6;1,0
6300;Livros;Biografia;3088,42;2,0
6300;Casa;Liquidificador;1396,91;3,0
6301;Eletrônicos;Smartphone;1080,85;2,0
6301;Casa;Sofá;879,45;3,0
6301;Eletrônicos;Fone de Ouvido;2237,72;2,0
6301;Livros;Romance;2837,74;3,0
6301;Casa;Sofá;1069,23;2,0
6302;Moda;Tênis;752,42;2,0
6302;Casa;Liquidificador;512,94;1,0
6302;Eletrônicos;Smartphone;4557,89;3,0
6303;Eletrônicos;Fone de Ouvido;2069,48;2,0
6303;Casa;Cadeira;2994,38;153,0
6303;Eletrônicos;Notebook;1804,12;3,0
6304;Eletrônicos;Notebook;44509,16;3,0
6304;Esporte;Bicicleta;3264,65;3,0
6304;Casa;Liquidificador;4391,59;1,0
6304;Moda;Calça Jeans;3293,51;2,0
6305;Moda;Tênis;3092,51;2,0
6305;Moda;Camiseta;;2,0
6305;Livros;Ficção Científica;4118,5;3,0
6306;Casa;Liquidificador;3599,76;1,0
6306;Eletrônicos;Fone de Ouvido;2368,29;3,0
6306;Livros;Biografia;2250,88;2,0
6306;Eletrônicos;Fone de Ouvido;897,29;1,0
6307;Eletrônicos;Tablet;3613,66;
6307;Esporte;;430,6;2,0
6307;Eletrônicos;Tablet;940,31;2,0
6307;Casa;Liquidificador;4049,1;2,0
6308;Casa;Aspirador de Pó;2136,4;2,0
6308;Casa;Sofá;2960,71;3,0
6309;Esporte; ;1673,3;2,0
6309;Livros;Biografia;4420,88;2,0
6309;Eletrônicos;Notebook;1409,85;1,0
6309;Casa;Aspirador de Pó;3618,56;3,0
6309;Moda;Jaqueta;4973,76;1,0
6310;Casa;Sofá;934,52;2,0
6310;Livros;Romance;4939,72;3,0
6310;Moda;Tênis;1903,08;1,0
6311;Casa;Liquidificador;581,07;2,0
6311;Casa;Cadeira;3944,5;2,0
6311;Casa;Aspirador de Pó;2127,0;3,0
6311;Livros;Autoajuda;620,58;1,0
6311;Livros;Autoajuda;2785,29;
6312;Moda;Calça Jeans;4343,02;1,0
6312;Esporte;Bola de Futebol;3296,44;2,0
6313;Livros;Romance;4335,95;1,0
6313;Eletrônicos;Tablet;204,56;3,0
6313;Moda;Jaqueta;3189,26;2,0
6313;Moda;Calça Jeans;292,7;2,0
6313;Moda;Jaqueta;365,01;2,0
6314;Livros;Biografia;2299,14;2,0
6314;Esporte;Bicicleta;4312,04;1,0
6315;Eletrônicos;Notebook;2731,72;1,0
6315;Esporte;Bicicleta;2801,28;2,0
6316;Eletrônicos;Tablet;2098,5;
6316;Livros;Biografia;3124,24;3,0
6316;Livros;Autoajuda;1902,24;2,0
6316;Esporte;Tênis Esportivo;3551,99;2,0
6316;Eletrônicos;Smartphone;851,28;3,0
6317;Moda;Tênis;723,36;1,0
6317;Casa;Sofá;2180,97;1,0
6317;Livros;Biografia;1968,86;3,0
6317;Casa;Cadeira;902,75;3,0
6317;Moda;Tênis;2261,57;1,0
6318;Moda;Camiseta;1235,42;3,0
6318;Moda;Calça Jeans;4078,02;3,0
6318;Casa;Sofá;483,12;3,0
6319;Moda;Calça Jeans;4592,28;1,0
6319;Esporte;Luvas;2629,08;2,0
6320;Esporte;Luvas;2739,35;1,0
6320;Esporte;Tênis Esportivo;955,18;1,0
6321;Esporte;Luvas;4908,34;3,0
6321;Moda;Calça Jeans;61,27;2,0
6321;Esporte;Bicicleta;4160,87;
6321;Eletrônicos;Smartphone;2051,3;3,0
6321;Casa;Aspirador de Pó;4124,68;2,0
6322;Livros;Autoajuda;1236,31;2,0
6322;Moda;Calça Jeans;4771,58;
6322;Esporte;Luvas;3232,25;1,0
6323;Livros;Biografia;1088,44;3,0
6324;Casa;Sofá;1115,07;1,0
6324;Esporte;Bicicleta;3734,96;3,0
6324;Moda;Calça Jeans;2767,23;2,0
6325;Livros;Ficção Científica;3949,64;1,0
6326;Livros;Biografia;1708,62;2,0
6326;Casa;Aspirador de Pó;4906,09;2,0
6327;Eletrônicos;Fone de Ouvido;548,18;2,0
6327;Esporte;Bola de Futebol;1817,64;3,0
6327;Esporte;;2016,66;3,0
6327;Esporte;Bicicleta;2652,39;2,0
6328;Casa;Liquidificador;1506,19;2,0
6328;Casa;Cadeira;3738,26;2,0
6328;Esporte;Bicicleta;1059,93;3,0
6328;Moda;Camiseta;4825,27;1,0
6329;Casa;Cadeira;1780,68;2,0
6329;Esporte;Bola de Futebol;82,52;2,0
6329;Moda;Calça Jeans;3396,63;2,0
6330;Casa;Cadeira;4795,67;2,0
6330;Livros;Romance;2456,3;1,0
6330;Casa;Cadeira;;1,0
6331;Eletrônicos;Notebook;4301,49;1,0
6331;Casa;Liquidificador;3478,23;1,0
6332;Esporte;Bola de Futebol;4339,71;2,0
6332;Moda;Calça Jeans;1261,32;2,0
6332;Casa; ;1622,73;3,0
6332;Eletrônicos;Smartphone;2717,97;1,0
6332;Eletrônicos;Fone de Ouvido;4098,49;1,0
6333;Livros;Ficção Científica;1650,6;2,0
6333;Eletrônicos;Notebook;3190,36;2,0
6333;Esporte;Bicicleta;2572,12;2,0
6333;Eletrônicos;Fone de Ouvido;4632,23;2,0
6334;Esporte;Tênis Esportivo;;3,0
6334;Livros;Biografia;4804,75;2,0
6334;Casa;Cadeira;3069,68;2,0
6334;Livros;Romance;4458,43;2,0
6334;Moda;Jaqueta;696,0;3,0
6335;Esporte;Bola de Futebol;1522,8;2,0
6336;Eletrônicos;Notebook;3132,6;1,0
6336;Livros;Ficção Científica;3703,17;3,0
6336;Livros;Ficção Científica;4050,76;1,0
6337;Casa;Aspirador de Pó;3880,96;1,0
6337;Esporte;Tênis Esportivo;508,52;1,0
6337;Casa;Aspirador de Pó;489,88;2,0
6337;Esporte;Tênis Esportivo;3561,35;2,0
6338;Eletrônicos;Notebook;230,59;3,0
6338;Moda;Jaqueta;3164,46;3,0
6339;Esporte;Bicicleta;157,83;
6339;Casa;Aspirador de Pó;1521,92;1,0
6339;Moda;Tênis;3425,51;1,0
6340;Eletrônicos;Notebook;3697,0;2,0
6340;Livros;Romance;3691,82;1,0
6341;Moda;Jaqueta;1190,75;3,0
6341;Eletrônicos;Fone de Ouvido;478,56;3,0
6341;Eletrônicos;Smartphone;1827,64;3,0
6341;Moda;Tênis;2406,63;2,0
6341;Casa;Liquidificador;3545,79;2,0
6342;Casa;Cadeira;470,05;3,0
6342;Moda;Calça Jeans;34773,02;2,0
6342;Eletrônicos;Smartphone;2781,83;3,0
6342;Eletrônicos;Smartphone;1043,61;2,0
6343;Livros;Biografia;2380,77;
6343;Moda;Jaqueta;3468,77;2,0
6344;Casa;Sofá;463,31;2,0
6344;Moda;Tênis;4102,35;1,0
6344;Eletrônicos;Notebook;158,82;1,0
6344;Casa;Liquidificador;4417,77;3,0
6345;Casa;Liquidificador;4969,84;1,0
6345;Eletrônicos;Fone de Ouvido;2972,55;2,0
6346;Eletrônicos;Notebook;3101,8;3,0
6346;Eletrônicos;Smartphone;2904,63;3,0
6346;Esporte;Tênis Esportivo;4053,56;1,0
6346;Moda;Camiseta;4127,77;1,0
6346;Casa;Liquidificador;2580,29;1,0
6347;Moda;Tênis;1981,0;3,0
6347;Moda;Camiseta;2228,08;1,0
6348;Esporte;Luvas;2460,61;2,0
6348;Eletrônicos;Tablet;452,83;3,0
6349;Casa;Liquidificador;3103,35;3,0
6349;Esporte;Tênis Esportivo;207,75;1,0
6350;Moda;Calça Jeans;3915,16;1,0
6351;Livros;Biografia;2974,4;2,0
6351;Eletrônicos;Tablet;410,77;3,0
6352;Esporte;Tênis Esportivo;318,42;3,0
6352;Esporte;Luvas;1753,36;3,0
6352;Moda;Tênis;3546,21;3,0
6352;Esporte;Bicicleta;1153,69;2,0
6353;Eletrônicos;Tablet;159,7;1,0
6353;Esporte;Bola de Futebol;491,33;3,0
6354;Livros;Autoajuda;4883,47;1,0
6355;Casa;Sofá;4302,78;1,0
6355;Eletrônicos;Tablet;2012,72;2,0
6356;Eletrônicos;Fone de Ouvido;2981,23;2,0
6357;Casa;Sofá;2004,15;3,0
6357;Moda;Calça Jeans;4934,47;1,0
6357;Moda;Jaqueta;324,55;2,0
6357;Eletrônicos;Fone de Ouvido;2628,89;1,0
6358;Casa;Sofá;4337,24;1,0
6359;Eletrônicos;Tablet;1013,57;1,0
6359;Moda;Tênis;1101,0;1,0
6359;Esporte;Tênis Esportivo;4451,08;2,0
6360;Livros;Ficção Científica;3126,56;3,0
6360;Moda;Calça Jeans;2356,56;3,0
6360;Eletrônicos;Tablet;956,93;
6361;Casa;Aspirador de Pó;3438,91;3,0
6361;Livros;Biografia;1799,67;1,0
6361;Moda;Camiseta;;2,0
6362;Moda;Tênis;2611,32;1,0
6363;Esporte;;2727,03;1,0
6363;Casa;Sofá;1001,4;3,0
6364;Moda;Calça Jeans;;1,0
6364;Livros;Ficção Científica;2073,64;2,0
6365;Casa;Cadeira;2084,08;2,0
6365;Casa;Sofá;3698,13;3,0
6365;Livros;Romance;1982,69;2,0
6366;Moda;Camiseta;2019,61;1,0
6367;Livros;Biografia;4454,6;3,0
6367;Esporte;Luvas;;1,0
6367;Livros;Biografia;;1,0
6367;Casa;Liquidificador;581,21;2,0
6368;Eletrônicos;Fone de Ouvido;2213,88;3,0
6368;Eletrônicos;Fone de Ouvido;3565,36;3,0
6368;Esporte;Bola de Futebol;391,28;3,0
6369;Eletrônicos;Smartphone;1555,37;1,0
6369;Moda;Jaqueta;408,36;3,0
6369;Casa;Aspirador de Pó;2016,35;3,0
6369;Eletrônicos;Fone de Ouvido;1728,22;3,0
6370;Esporte;Tênis Esportivo;4551,54;1,0
6370;Esporte;Bicicleta;1917,48;2,0
6370;Moda;Jaqueta;;2,0
6371;Moda;Tênis;4390,11;3,0
6372;Livros;Biografia;4959,64;3,0
6372;Livros;Autoajuda;3946,01;1,0
6372;Eletrônicos;Notebook;4962,61;1,0
6373;Casa;Sofá;3228,34;1,0
6374;Esporte;Bicicleta;4783,61;3,0
6374;Esporte;Luvas;4538,27;
6375;Eletrônicos; ;3726,41;1,0
6375;Esporte;Bicicleta;2689,34;3,0
6376;Casa;Cadeira;;3,0
6377;Eletrônicos;Notebook;1315,43;3,0
6377;Casa;Liquidificador;2049,75;2,0
6377;Eletrônicos;Smartphone;376,08;
6377;Livros;Romance;1225,52;3,0
6378;Casa;Cadeira;968,43;3,0
6378;Esporte;Luvas;198,61;3,0
6378;Esporte;Bicicleta;4058,04;3,0
6379;Casa;Cadeira;4385,08;1,0
6379;Livros;Ficção Científica;2981,77;2,0
6379;Livros;Biografia;3076,89;2,0
6380;Casa;Cadeira;1489,61;1,0
6380;Esporte;Tênis Esportivo;4228,36;1,0
6380;Esporte;Tênis Esportivo;867,72;1,0
6380;Eletrônicos;Smartphone;2092,08;3,0
6381;Esporte;Bicicleta;1376,38;2,0
6382;Livros;Biografia;2937,83;1,0
6382;Livros;Romance;4086,09;3,0
6382;Moda;Calça Jeans;4121,86;2,0
6382;Livros;Autoajuda;3600,61;3,0
6382;Eletrônicos;Smartphone;479,77;1,0
6383;Casa;Liquidificador;653,49;3,0
6383;Casa;Cadeira;3192,2;2,0
6383;Esporte;Luvas;4761,63;3,0
6383;Moda;Camiseta;4286,48;3,0
6384;Casa;Cadeira;476,62;2,0
6384;Moda;Calça Jeans;1587,49;2,0
6384;Moda;Calça Jeans;3210,34;2,0
6385;Casa;Sofá;3573,32;2,0
6385;Esporte;Bola de Futebol;3307,94;1,0
6386;Esporte;Tênis Esportivo;1910,43;3,0
6386;Esporte;Luvas;506,41;1,0
6387;Casa;Aspirador de Pó;4421,15;3,0
6387;Eletrônicos;Tablet;4800,14;3,0
6387;Casa;Cadeira;392,73;3,0
6388;Esporte;Bola de Futebol;606,49;2,0
6389;Eletrônicos;Fone de Ouvido;4667,13;2,0
6390;Esporte;Bola de Futebol;4840,15;3,0
6390;Casa;Aspirador de Pó;329,94;3,0
6390;Esporte;Tênis Esportivo;4007,21;1,0
6391;Esporte;Bicicleta;4799,31;3,0
6391;Casa;Cadeira;4851,24;1,0
6391;Moda;Jaqueta;4999,94;3,0
6392;Livros;Autoajuda;2308,7;1,0
6392;Esporte;Bola de Futebol;3173,64;2,0
6392;Moda;Calça Jeans;1691,64;1,0
6392;Moda;Camiseta;3762,29;3,0
6393;Eletrônicos;;3782,11;2,0
6393;Esporte;Bola de Futebol;3084,09;3,0
6393;Esporte; ;3648,22;1,0
6393;Casa;Sofá;1822,11;3,0
6393;Moda;Calça Jeans;4149,86;3,0
6394;Esporte;Bola de Futebol;2067,04;2,0
6394;Casa;Aspirador de Pó;4876,2;3,0
6394;Eletrônicos;Smartphone;968,89;3,0
6395;Eletrônicos;Smartphone;2251,68;1,0
6395;Esporte;Bola de Futebol;2652,82;3,0
6395;Esporte;Luvas;3764,76;3,0
6395;Moda;Calça Jeans;211,82;3,0
6396;Casa;Aspirador de Pó;1386,62;2,0
6397;Moda;Jaqueta;2473,79;2,0
6397;Casa;Sofá;4330,2;3,0
6397;Moda;Jaqueta;1757,64;2,0
6397;Livros;Biografia;4066,01;2,0
6397;Livros;Autoajuda;692,16;2,0
6398;Livros;Biografia;476,37;3,0
6398;Casa;Aspirador de Pó;2525,66;2,0
6398;Casa;Cadeira;2507,11;3,0
6398;Livros;Romance;4299,75;1,0
6399;Livros;Biografia;3830,63;1,0
6399;Eletrônicos;Notebook;2204,19;1,0
6400;Casa;Aspirador de Pó;319,99;1,0
